sim_id,condition,day,turn,role,action,food,price,unit_price,conflict_score,nbs_distance,buyer_money,buyer_food,seller_money,seller_food
42,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,36188,283,963812,317
42,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,36188,283,963812,317
42,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-300624,600,1300624,0
43,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
43,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
43,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
43,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
43,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
43,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
43,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
43,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
43,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
43,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
43,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
43,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
43,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
43,A_Baseline,3,2,売り手,propose,300,345000,1150.0,0.0,,326376,234,673624,766
43,A_Baseline,3,3,買い手,propose,350,288750,825.0,0.0,,326376,234,673624,766
43,A_Baseline,3,4,売り手,propose,325,320938,987.5,0.0,,326376,234,673624,766
43,A_Baseline,3,5,買い手,propose,338,306296,906.2,0.0,,326376,234,673624,766
43,A_Baseline,3,6,売り手,accept,338,306296,906.2,0.0,0.235795698410486,20080,572,979920,428
43,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,20080,272,979920,328
43,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,20080,272,979920,328
43,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,20080,272,979920,328
43,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,20080,272,979920,328
43,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,20080,272,979920,328
43,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-316732,589,1316732,11
44,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
44,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
44,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
44,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
44,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
44,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
44,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
44,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
44,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
44,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
44,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
44,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
44,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
44,A_Baseline,3,2,売り手,propose,300,345000,1150.0,0.0,,326376,234,673624,766
44,A_Baseline,3,3,買い手,propose,350,288750,825.0,0.0,,326376,234,673624,766
44,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,326376,234,673624,766
44,A_Baseline,3,5,買い手,propose,342,312075,912.5,0.0,,326376,234,673624,766
44,A_Baseline,3,6,売り手,accept,342,312075,912.5,0.0,0.247057773410953,14301,576,985699,424
44,A_Baseline,4,1,買い手,propose,375,281250,750.0,0.0,,14301,276,985699,324
44,A_Baseline,4,2,売り手,propose,288,367200,1275.0,0.0,,14301,276,985699,324
44,A_Baseline,4,3,買い手,propose,332,336150,1012.5,0.0,,14301,276,985699,324
44,A_Baseline,4,4,売り手,propose,310,354578,1143.8,0.0,,14301,276,985699,324
45,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
45,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
45,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
45,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
45,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
45,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
45,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
45,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
45,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
45,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
45,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
45,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
45,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
45,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
45,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
45,A_Baseline,3,4,売り手,propose,321,345075,1075.0,0.0,,326376,234,673624,766
45,A_Baseline,3,5,買い手,propose,348,317550,912.5,0.0,,326376,234,673624,766
45,A_Baseline,3,6,売り手,accept,348,317550,912.5,0.0,0.26926992665869276,8826,582,991174,418
45,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,8826,282,991174,318
45,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,8826,282,991174,318
45,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,8826,282,991174,318
45,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,8826,282,991174,318
45,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,8826,282,991174,318
45,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-327986,599,1327986,1
46,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
46,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
46,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
46,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
46,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
46,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
46,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
46,A_Baseline,2,2,売り手,propose,300,345000,1150.0,0.0,,663188,217,336812,1183
46,A_Baseline,2,3,買い手,propose,350,288750,825.0,0.0,,663188,217,336812,1183
46,A_Baseline,2,4,売り手,propose,333,333000,1000.0,0.0,,663188,217,336812,1183
46,A_Baseline,2,5,買い手,propose,342,312075,912.5,0.0,,663188,217,336812,1183
46,A_Baseline,2,6,売り手,accept,342,312075,912.5,0.0,0.247057773410953,351113,559,648887,841
46,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,351113,259,648887,741
46,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,351113,259,648887,741
46,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,351113,259,648887,741
46,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,351113,259,648887,741
46,A_Baseline,3,5,買い手,propose,317,336812,1062.5,0.0,,351113,259,648887,741
46,A_Baseline,3,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,14301,576,985699,424
46,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,14301,276,985699,324
46,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,14301,276,985699,324
46,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,14301,276,985699,324
46,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,14301,276,985699,324
47,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
47,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
47,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
47,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
47,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
47,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
47,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
47,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
47,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
47,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
47,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
47,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
47,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
47,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
47,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
47,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,326376,234,673624,766
47,A_Baseline,3,5,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
47,A_Baseline,3,6,売り手,accept,334,317300,950.0,0.0,0.19948718978643434,9076,568,990924,432
47,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,9076,268,990924,332
47,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,9076,268,990924,332
47,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,9076,268,990924,332
47,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,9076,268,990924,332
47,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,9076,268,990924,332
47,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-327736,585,1327736,15
48,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
48,A_Baseline,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
48,A_Baseline,1,3,買い手,propose,300,345000,1150.0,0.0,,1000000,200,0,1600
48,A_Baseline,1,4,売り手,propose,250,368750,1475.0,0.0,,1000000,200,0,1600
48,A_Baseline,1,5,買い手,propose,275,360938,1312.5,0.0,,1000000,200,0,1600
48,A_Baseline,1,6,売り手,accept,275,360938,1312.5,0.0,0.27670125599542267,639062,475,360938,1325
48,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,639062,175,360938,1225
48,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,639062,175,360938,1225
48,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,639062,175,360938,1225
48,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,639062,175,360938,1225
48,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,639062,175,360938,1225
48,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,302250,492,697750,908
48,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,302250,192,697750,808
48,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,302250,192,697750,808
48,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,302250,192,697750,808
48,A_Baseline,3,4,売り手,propose,321,345075,1075.0,0.0,,302250,192,697750,808
48,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,302250,192,697750,808
48,A_Baseline,3,6,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,21000,567,979000,433
48,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,21000,267,979000,333
48,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,21000,267,979000,333
48,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,21000,267,979000,333
48,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,21000,267,979000,333
48,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,21000,267,979000,333
48,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-315812,584,1315812,16
49,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
49,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
49,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
49,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
49,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
49,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
49,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
49,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
49,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
49,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
49,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
49,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
49,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
49,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
49,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
49,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,326376,234,673624,766
49,A_Baseline,3,5,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
49,A_Baseline,3,6,売り手,accept,334,317300,950.0,0.0,0.19948718978643434,9076,568,990924,432
49,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,9076,268,990924,332
49,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,9076,268,990924,332
49,A_Baseline,4,3,買い手,propose,300,345000,1150.0,0.0,,9076,268,990924,332
49,A_Baseline,4,4,売り手,propose,250,368750,1475.0,0.0,,9076,268,990924,332
50,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
50,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
50,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
50,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
50,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
50,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
50,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
50,A_Baseline,2,2,売り手,propose,300,345000,1150.0,0.0,,663188,217,336812,1183
50,A_Baseline,2,3,買い手,propose,350,288750,825.0,0.0,,663188,217,336812,1183
50,A_Baseline,2,4,売り手,propose,325,320938,987.5,0.0,,663188,217,336812,1183
50,A_Baseline,2,5,買い手,propose,338,306296,906.2,0.0,,663188,217,336812,1183
50,A_Baseline,2,6,売り手,accept,338,306296,906.2,0.0,0.235795698410486,356892,555,643108,845
50,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,356892,255,643108,745
50,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,356892,255,643108,745
50,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,356892,255,643108,745
50,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,356892,255,643108,745
50,A_Baseline,3,5,買い手,propose,317,336812,1062.5,0.0,,356892,255,643108,745
50,A_Baseline,3,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,20080,572,979920,428
50,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,20080,272,979920,328
50,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,20080,272,979920,328
50,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,20080,272,979920,328
50,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,20080,272,979920,328
50,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,20080,272,979920,328
50,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-316732,589,1316732,11
51,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
51,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
51,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
51,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
51,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
51,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
51,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
51,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
51,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
51,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
51,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
51,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
51,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
51,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
51,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
51,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,326376,234,673624,766
51,A_Baseline,3,5,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
51,A_Baseline,3,6,売り手,accept,334,317300,950.0,0.0,0.19948718978643434,9076,568,990924,432
51,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,9076,268,990924,332
51,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,9076,268,990924,332
51,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,9076,268,990924,332
51,A_Baseline,4,4,売り手,propose,333,333000,1000.0,0.0,,9076,268,990924,332
52,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
52,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
52,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
52,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
52,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
52,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
52,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
52,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
52,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
52,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
52,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
52,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
52,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
52,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
52,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
52,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,326376,234,673624,766
52,A_Baseline,3,5,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
52,A_Baseline,3,6,売り手,accept,334,317300,950.0,0.0,0.19948718978643434,9076,568,990924,432
52,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,9076,268,990924,332
52,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,9076,268,990924,332
52,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,9076,268,990924,332
52,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,9076,268,990924,332
53,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
53,A_Baseline,1,2,売り手,propose,300,345000,1150.0,0.0,,1000000,200,0,1600
53,A_Baseline,1,3,買い手,propose,350,288750,825.0,0.0,,1000000,200,0,1600
53,A_Baseline,1,4,売り手,propose,333,333000,1000.0,0.0,,1000000,200,0,1600
53,A_Baseline,1,5,買い手,propose,342,312075,912.5,0.0,,1000000,200,0,1600
53,A_Baseline,1,6,売り手,accept,342,312075,912.5,0.0,0.247057773410953,687925,542,312075,1258
53,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,687925,242,312075,1158
53,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,687925,242,312075,1158
53,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,687925,242,312075,1158
53,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,687925,242,312075,1158
53,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,687925,242,312075,1158
53,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,351113,559,648887,841
53,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,351113,259,648887,741
53,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,351113,259,648887,741
53,A_Baseline,3,3,買い手,propose,300,345000,1150.0,0.0,,351113,259,648887,741
53,A_Baseline,3,4,売り手,propose,250,368750,1475.0,0.0,,351113,259,648887,741
53,A_Baseline,3,5,買い手,propose,300,345000,1150.0,0.0,,351113,259,648887,741
53,A_Baseline,3,6,売り手,accept,300,345000,1150.0,0.0,0.11851218877773247,6113,559,993887,441
53,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,6113,259,993887,341
53,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,6113,259,993887,341
53,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,6113,259,993887,341
53,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,6113,259,993887,341
53,A_Baseline,4,5,買い手,propose,317,336812,1062.5,0.0,,6113,259,993887,341
53,A_Baseline,4,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,-330699,576,1330699,24
54,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
54,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
54,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
54,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
54,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
54,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
54,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
54,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
54,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
54,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
54,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
54,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
54,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
54,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
54,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
54,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,326376,234,673624,766
54,A_Baseline,3,5,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
54,A_Baseline,3,6,売り手,accept,334,317300,950.0,0.0,0.19948718978643434,9076,568,990924,432
54,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,9076,268,990924,332
54,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,9076,268,990924,332
54,A_Baseline,4,3,買い手,propose,300,345000,1150.0,0.0,,9076,268,990924,332
54,A_Baseline,4,4,売り手,propose,250,368750,1475.0,0.0,,9076,268,990924,332
55,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
55,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
55,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
55,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
55,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
55,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
55,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
55,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
55,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
55,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
55,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
55,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
55,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,326376,234,673624,766
55,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
55,A_Baseline,3,3,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
55,A_Baseline,3,4,売り手,propose,300,352500,1175.0,0.0,,326376,234,673624,766
55,A_Baseline,3,5,買い手,propose,334,317300,950.0,0.0,,326376,234,673624,766
55,A_Baseline,3,6,売り手,accept,334,317300,950.0,0.0,0.19948718978643434,9076,568,990924,432
55,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,9076,268,990924,332
55,A_Baseline,4,2,売り手,propose,267,373800,1400.0,0.0,,9076,268,990924,332
55,A_Baseline,4,3,買い手,propose,334,317300,950.0,0.0,,9076,268,990924,332
55,A_Baseline,4,4,売り手,propose,300,352500,1175.0,0.0,,9076,268,990924,332
