sim_id,condition,day,turn,role,action,food,price,unit_price,conflict_score,nbs_distance,buyer_money,buyer_food,seller_money,seller_food
16,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,330188,250,669812,750
16,A_Baseline,3,6,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,48938,625,951062,375
16,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,48938,325,951062,275
16,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,48938,325,951062,275
16,A_Baseline,4,3,買い手,propose,400,200000,500.0,0.0,,48938,325,951062,275
16,A_Baseline,4,4,売り手,propose,200,360000,1800.0,0.0,,48938,325,951062,275
16,A_Baseline,4,5,買い手,propose,400,200000,500.0,0.0,,48938,325,951062,275
16,A_Baseline,4,6,売り手,propose,200,360000,1800.0,0.0,,48938,325,951062,275
16,A_Baseline,5,1,買い手,propose,400,200000,500.0,0.0,,48938,25,951062,175
16,A_Baseline,5,2,売り手,propose,200,360000,1800.0,0.0,,48938,25,951062,175
16,A_Baseline,5,3,買い手,propose,300,345000,1150.0,0.0,,48938,25,951062,175
16,A_Baseline,5,4,売り手,propose,200,360000,1800.0,0.0,,48938,25,951062,175
16,A_Baseline,5,5,買い手,propose,275,481250,1750.0,0.0,,48938,25,951062,175
17,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
17,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
17,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
17,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
17,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
17,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
17,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
17,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
17,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
17,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
17,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
17,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
17,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
17,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,326376,234,673624,766
17,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
17,A_Baseline,3,4,売り手,propose,288,367200,1275.0,0.0,,326376,234,673624,766
17,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
17,A_Baseline,3,6,売り手,propose,288,367200,1275.0,0.0,,326376,234,673624,766
18,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
18,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
18,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
18,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
18,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
18,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
18,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,663188,217,336812,1183
18,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
18,A_Baseline,2,3,買い手,propose,325,406250,1250.0,0.0,,663188,217,336812,1183
18,A_Baseline,2,4,売り手,accept,325,406250,1250.0,0.0,0.07861650943380503,256938,542,743062,858
18,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,256938,242,743062,758
18,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,256938,242,743062,758
18,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,256938,242,743062,758
18,A_Baseline,3,4,売り手,propose,267,373800,1400.0,0.0,,256938,242,743062,758
18,A_Baseline,3,5,買い手,propose,400,200000,500.0,0.0,,256938,242,743062,758
18,A_Baseline,3,6,売り手,propose,267,373800,1400.0,0.0,,256938,242,743062,758
19,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
19,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
19,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
19,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
19,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
19,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
19,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
19,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
19,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
19,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
19,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,663188,217,336812,1183
19,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,326376,534,673624,866
19,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
19,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,326376,234,673624,766
19,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,326376,234,673624,766
19,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,326376,234,673624,766
19,A_Baseline,3,5,買い手,propose,354,309750,875.0,0.0,,326376,234,673624,766
19,A_Baseline,3,6,売り手,accept,354,309750,875.0,0.0,0.31168922601063886,16626,588,983374,412
19,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,16626,288,983374,312
19,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,16626,288,983374,312
20,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
20,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
20,A_Baseline,1,3,買い手,propose,325,406250,1250.0,0.0,,1000000,200,0,1600
20,A_Baseline,1,4,売り手,propose,296,392200,1325.0,0.0,,1000000,200,0,1600
20,A_Baseline,1,5,買い手,accept,296,392200,1325.0,0.0,0.19830225596856488,607800,496,392200,1304
20,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,607800,196,392200,1204
20,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,607800,196,392200,1204
20,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,607800,196,392200,1204
20,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,607800,196,392200,1204
20,A_Baseline,2,5,買い手,accept,300,352500,1175.0,0.0,0.12543327686241973,255300,496,744700,904
20,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,255300,196,744700,804
20,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,255300,196,744700,804
20,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,255300,196,744700,804
20,A_Baseline,3,4,売り手,propose,300,345000,1150.0,0.0,,255300,196,744700,804
20,A_Baseline,3,5,買い手,propose,400,200000,500.0,0.0,,255300,196,744700,804
20,A_Baseline,3,6,売り手,propose,400,240000,600.0,0.0,,255300,196,744700,804
21,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
21,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
21,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
21,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
21,A_Baseline,1,5,買い手,propose,308,356110,1156.2,0.0,,1000000,200,0,1600
21,A_Baseline,1,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,643890,508,356110,1292
21,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,643890,208,356110,1192
21,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,643890,208,356110,1192
21,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,643890,208,356110,1192
21,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,643890,208,356110,1192
21,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,643890,208,356110,1192
21,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,287780,516,712220,884
21,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
21,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,287780,216,712220,784
21,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
21,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,287780,216,712220,784
21,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
21,A_Baseline,3,6,売り手,propose,333,333000,1000.0,0.0,,287780,216,712220,784
22,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
22,A_Baseline,1,2,売り手,propose,288,367200,1275.0,0.0,,1000000,200,0,1600
22,A_Baseline,1,3,買い手,propose,332,336150,1012.5,0.0,,1000000,200,0,1600
22,A_Baseline,1,4,売り手,propose,310,354578,1143.8,0.0,,1000000,200,0,1600
22,A_Baseline,1,5,買い手,accept,310,354578,1143.8,0.0,0.09459621938651783,645422,510,354578,1290
22,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,645422,210,354578,1190
22,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,645422,210,354578,1190
22,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,645422,210,354578,1190
22,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,645422,210,354578,1190
22,A_Baseline,2,5,買い手,propose,317,336812,1062.5,0.0,,645422,210,354578,1190
22,A_Baseline,2,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,308610,527,691390,873
22,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,308610,227,691390,773
22,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,308610,227,691390,773
22,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,308610,227,691390,773
22,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,308610,227,691390,773
22,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,308610,227,691390,773
22,A_Baseline,3,6,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,27360,602,972640,398
22,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,27360,302,972640,298
22,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,27360,302,972640,298
22,A_Baseline,4,3,買い手,propose,300,345000,1150.0,0.0,,27360,302,972640,298
22,A_Baseline,4,4,売り手,propose,200,360000,1800.0,0.0,,27360,302,972640,298
22,A_Baseline,4,5,買い手,propose,300,345000,1150.0,0.0,,27360,302,972640,298
22,A_Baseline,5,1,買い手,propose,400,200000,500.0,0.0,,27360,2,972640,198
22,A_Baseline,5,2,売り手,propose,200,360000,1800.0,0.0,,27360,2,972640,198
22,A_Baseline,5,3,買い手,propose,400,200000,500.0,0.0,,27360,2,972640,198
22,A_Baseline,5,4,売り手,propose,333,333000,1000.0,0.0,,27360,2,972640,198
23,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
23,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
23,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
23,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
23,A_Baseline,1,5,買い手,propose,308,356110,1156.2,0.0,,1000000,200,0,1600
23,A_Baseline,1,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,643890,508,356110,1292
23,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,643890,208,356110,1192
23,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,643890,208,356110,1192
23,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,643890,208,356110,1192
23,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,643890,208,356110,1192
23,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,643890,208,356110,1192
23,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,287780,516,712220,884
23,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
23,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,287780,216,712220,784
23,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
23,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,287780,216,712220,784
23,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
23,A_Baseline,3,6,売り手,accept,375,281250,750.0,0.0,0.4601479230759508,6530,591,993470,409
23,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,6530,291,993470,309
23,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,6530,291,993470,309
23,A_Baseline,4,3,買い手,propose,300,345000,1150.0,0.0,,6530,291,993470,309
23,A_Baseline,4,4,売り手,propose,200,360000,1800.0,0.0,,6530,291,993470,309
24,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
24,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
24,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
24,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
24,A_Baseline,1,5,買い手,propose,308,356110,1156.2,0.0,,1000000,200,0,1600
24,A_Baseline,1,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,643890,508,356110,1292
24,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,643890,208,356110,1192
24,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,643890,208,356110,1192
24,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,643890,208,356110,1192
24,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,643890,208,356110,1192
24,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,643890,208,356110,1192
24,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,287780,516,712220,884
24,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,287780,216,712220,784
24,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,287780,216,712220,784
24,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,287780,216,712220,784
24,A_Baseline,3,4,売り手,propose,267,373800,1400.0,0.0,,287780,216,712220,784
24,A_Baseline,3,5,買い手,propose,400,200000,500.0,0.0,,287780,216,712220,784
24,A_Baseline,3,6,売り手,propose,267,373800,1400.0,0.0,,287780,216,712220,784
25,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
25,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
25,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
25,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
25,A_Baseline,1,5,買い手,propose,308,356110,1156.2,0.0,,1000000,200,0,1600
25,A_Baseline,1,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,643890,508,356110,1292
25,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,643890,208,356110,1192
25,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,643890,208,356110,1192
25,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,643890,208,356110,1192
25,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,643890,208,356110,1192
25,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,643890,208,356110,1192
25,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,287780,516,712220,884
25,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,287780,216,712220,784
25,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,287780,216,712220,784
25,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,287780,216,712220,784
25,A_Baseline,3,4,売り手,propose,300,345000,1150.0,0.0,,287780,216,712220,784
25,A_Baseline,3,5,買い手,propose,400,200000,500.0,0.0,,287780,216,712220,784
25,A_Baseline,3,6,売り手,propose,400,240000,600.0,0.0,,287780,216,712220,784
26,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
26,A_Baseline,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
26,A_Baseline,1,3,買い手,propose,325,406250,1250.0,0.0,,1000000,200,0,1600
26,A_Baseline,1,4,売り手,propose,262,399550,1525.0,0.0,,1000000,200,0,1600
26,A_Baseline,1,5,買い手,propose,294,407925,1387.5,0.0,,1000000,200,0,1600
26,A_Baseline,1,6,売り手,accept,294,407925,1387.5,0.0,0.23506657227853087,592075,494,407925,1306
26,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,592075,194,407925,1206
26,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,592075,194,407925,1206
26,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,592075,194,407925,1206
26,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,592075,194,407925,1206
26,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,592075,194,407925,1206
26,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,235965,502,764035,898
26,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,235965,202,764035,798
26,A_Baseline,3,2,売り手,propose,267,373800,1400.0,0.0,,235965,202,764035,798
26,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,235965,202,764035,798
26,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,235965,202,764035,798
26,A_Baseline,3,5,買い手,propose,400,200000,500.0,0.0,,235965,202,764035,798
26,A_Baseline,3,6,売り手,propose,333,333000,1000.0,0.0,,235965,202,764035,798
27,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
27,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
27,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
27,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
27,A_Baseline,1,5,買い手,accept,300,352500,1175.0,0.0,0.12543327686241973,647500,500,352500,1300
27,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,647500,200,352500,1200
27,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,647500,200,352500,1200
27,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,647500,200,352500,1200
27,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,647500,200,352500,1200
27,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,647500,200,352500,1200
27,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,291390,508,708610,892
27,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,291390,208,708610,792
27,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,291390,208,708610,792
27,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,291390,208,708610,792
27,A_Baseline,3,4,売り手,propose,300,345000,1150.0,0.0,,291390,208,708610,792
27,A_Baseline,3,5,買い手,propose,350,288750,825.0,0.0,,291390,208,708610,792
27,A_Baseline,3,6,売り手,accept,350,288750,825.0,0.0,0.32275533604333245,2640,558,997360,442
27,A_Baseline,4,1,買い手,propose,400,200000,500.0,0.0,,2640,258,997360,342
27,A_Baseline,4,2,売り手,propose,200,360000,1800.0,0.0,,2640,258,997360,342
27,A_Baseline,4,3,買い手,propose,300,345000,1150.0,0.0,,2640,258,997360,342
27,A_Baseline,4,4,売り手,propose,200,360000,1800.0,0.0,,2640,258,997360,342
28,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
28,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
28,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
28,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
28,A_Baseline,1,5,買い手,propose,308,356110,1156.2,0.0,,1000000,200,0,1600
28,A_Baseline,1,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,643890,508,356110,1292
28,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,643890,208,356110,1192
28,A_Baseline,2,2,売り手,propose,200,360000,1800.0,0.0,,643890,208,356110,1192
28,A_Baseline,2,3,買い手,accept,200,360000,1800.0,0.0,0.7071067811865476,283890,408,716110,992
28,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,283890,108,716110,892
28,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,283890,108,716110,892
28,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,283890,108,716110,892
28,A_Baseline,3,4,売り手,propose,288,367200,1275.0,0.0,,283890,108,716110,892
28,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,283890,108,716110,892
28,A_Baseline,3,6,売り手,propose,288,367200,1275.0,0.0,,283890,108,716110,892
29,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
29,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
29,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
29,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
29,A_Baseline,1,5,買い手,propose,308,356110,1156.2,0.0,,1000000,200,0,1600
29,A_Baseline,1,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,643890,508,356110,1292
29,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,643890,208,356110,1192
29,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,643890,208,356110,1192
29,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,643890,208,356110,1192
29,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,643890,208,356110,1192
29,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,643890,208,356110,1192
29,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,287780,516,712220,884
29,A_Baseline,3,1,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
29,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,287780,216,712220,784
29,A_Baseline,3,3,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
29,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,287780,216,712220,784
29,A_Baseline,3,5,買い手,propose,375,281250,750.0,0.0,,287780,216,712220,784
29,A_Baseline,3,6,売り手,propose,333,333000,1000.0,0.0,,287780,216,712220,784
30,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
30,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
30,A_Baseline,1,3,買い手,propose,321,345075,1075.0,0.0,,1000000,200,0,1600
30,A_Baseline,1,4,売り手,propose,294,363825,1237.5,0.0,,1000000,200,0,1600
30,A_Baseline,1,5,買い手,accept,294,363825,1237.5,0.0,0.16863743673764864,636175,494,363825,1306
30,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,636175,194,363825,1206
30,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,636175,194,363825,1206
30,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,636175,194,363825,1206
30,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,636175,194,363825,1206
30,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,636175,194,363825,1206
30,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,280065,502,719935,898
30,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,280065,202,719935,798
30,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,280065,202,719935,798
30,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,280065,202,719935,798
30,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,280065,202,719935,798
30,A_Baseline,3,5,買い手,propose,366,274500,750.0,0.0,,280065,202,719935,798
30,A_Baseline,3,6,売り手,propose,350,306250,875.0,0.0,,280065,202,719935,798
31,A_Baseline,1,1,買い手,propose,375,281250,750.0,0.0,,1000000,200,0,1600
31,A_Baseline,1,2,売り手,propose,200,360000,1800.0,0.0,,1000000,200,0,1600
31,A_Baseline,1,3,買い手,propose,325,406250,1250.0,0.0,,1000000,200,0,1600
31,A_Baseline,1,4,売り手,propose,262,399550,1525.0,0.0,,1000000,200,0,1600
31,A_Baseline,1,5,買い手,propose,294,407925,1387.5,0.0,,1000000,200,0,1600
31,A_Baseline,1,6,売り手,accept,294,407925,1387.5,0.0,0.23506657227853087,592075,494,407925,1306
31,A_Baseline,2,1,買い手,propose,375,281250,750.0,0.0,,592075,194,407925,1206
31,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,592075,194,407925,1206
31,A_Baseline,2,3,買い手,propose,321,345075,1075.0,0.0,,592075,194,407925,1206
31,A_Baseline,2,4,売り手,propose,294,363825,1237.5,0.0,,592075,194,407925,1206
31,A_Baseline,2,5,買い手,propose,308,356110,1156.2,0.0,,592075,194,407925,1206
31,A_Baseline,2,6,売り手,accept,308,356110,1156.2,0.0,0.09969620660341649,235965,502,764035,898
31,A_Baseline,3,1,買い手,propose,400,200000,500.0,0.0,,235965,202,764035,798
31,A_Baseline,3,2,売り手,propose,200,360000,1800.0,0.0,,235965,202,764035,798
31,A_Baseline,3,3,買い手,propose,400,200000,500.0,0.0,,235965,202,764035,798
31,A_Baseline,3,4,売り手,propose,333,333000,1000.0,0.0,,235965,202,764035,798
31,A_Baseline,3,5,買い手,propose,400,200000,500.0,0.0,,235965,202,764035,798
31,A_Baseline,3,6,売り手,propose,400,240000,600.0,0.0,,235965,202,764035,798
32,A_Baseline,1,1,買い手,propose,400,200000,500.0,0.0,,1000000,200,0,1600
32,A_Baseline,1,2,売り手,propose,267,373800,1400.0,0.0,,1000000,200,0,1600
32,A_Baseline,1,3,買い手,propose,334,317300,950.0,0.0,,1000000,200,0,1600
32,A_Baseline,1,4,売り手,propose,300,352500,1175.0,0.0,,1000000,200,0,1600
32,A_Baseline,1,5,買い手,propose,317,336812,1062.5,0.0,,1000000,200,0,1600
32,A_Baseline,1,6,売り手,accept,317,336812,1062.5,0.0,0.10444649913020326,663188,517,336812,1283
32,A_Baseline,2,1,買い手,propose,400,200000,500.0,0.0,,663188,217,336812,1183
32,A_Baseline,2,2,売り手,propose,267,373800,1400.0,0.0,,663188,217,336812,1183
32,A_Baseline,2,3,買い手,propose,334,317300,950.0,0.0,,663188,217,336812,1183
32,A_Baseline,2,4,売り手,propose,300,352500,1175.0,0.0,,663188,217,336812,1183
